Boat ID,Commander,Patrol Number,Patrol Length,Patrol Kind,Departure Date,Departure Port,Arrival Date,Arrival Port,Tonnage,Date Ordered,Date Launched,Date Commissioned,Fate,Fate Text,Date of Fate
43,Kptlt.  Wilhelm Ambrosius,3,12,P,12/04/1940,Wilhelmshaven,23/04/1940,Wilhelmshaven,NA,21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Kptlt.  Wilhelm Ambrosius,4,71,P,13/05/1940,Wilhelmshaven,22/07/1940,Wilhelmshaven,"29,456",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Kptlt.  Wilhelm Ambrosius,5,34,P,15/09/1940,Bergen,18/10/1940,Lorient,"5,802",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Oblt.  Wolfgang Lüth,6,38,P,10/11/1940,Lorient,17/12/1940,Lorient,"31,612",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Kptlt.  Wolfgang Lüth,7,52,P,11/05/1941,Lorient,01/07/1941,Lorient,"8,017",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Kptlt.  Wolfgang Lüth,8,53,P,02/08/1941,Lorient,23/09/1941,Lorient,NA,21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Kptlt.  Wolfgang Lüth,9,37,P,10/11/1941,Lorient,16/12/1941,Lorient,"17,979",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Kptlt.  Wolfgang Lüth,10,24,P,30/12/1941,Lorient,22/01/1942,Kiel,"17,594",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Oblt.  Hans-Joachim Schwantke,11,43,P,04/07/1942,Kiel,15/08/1942,Lorient,NA,21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Oblt.  Hans-Joachim Schwantke,12,78,P,23/09/1942,Lorient,09/12/1942,Lorient,"9,131",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Oblt.  Hans-Joachim Schwantke,13,82,P,09/01/1943,Lorient,31/03/1943,Lorient,"5,154",21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
43,Oblt.  Hans-Joachim Schwantke,14,18,P,13/07/1943,Lorient,30/07/1943,Sunk,NA,21/11/1936,23/05/1939,26/08/1939,SANK,"Sunk on 30 July 1943 in the North Atlantic south-west of the Azores, in position 34.57N, 35.11W, by a Fido homing torpedo from an Avenger aircraft (VC-29 USN/T-13), assisted by a Wildcat aircraft (VC-29 USN/F-2), of the US escort carrier USS Santee. 55 dead (all hands lost).",30/07/1943
44,Kptlt.  Ludwig Mathes,1,35,P,06/01/1940,Wilhelmshaven,09/02/1940,Wilhelmshaven,"30,885",21/11/1936,05/08/1939,04/11/1939,SANK,"Sunk on or about 13 March 1940 in the North Sea north of Terschelling, in approx. position 54.14N, 05.07E, by a mine in the British minefield Field No. 7, laid by the British destroyers HMS Express, HMS Esk, HMS Icarus and HMS Impulsive. 47 dead (all hands lost). (FDS/NHB, January 1981).",13/03/1940
44,KrvKpt.  Ludwig Mathes,2,1,P,13/03/1940,Wilhelmshaven,13/03/1940,Sunk,NA,21/11/1936,05/08/1939,04/11/1939,SANK,"Sunk on or about 13 March 1940 in the North Sea north of Terschelling, in approx. position 54.14N, 05.07E, by a mine in the British minefield Field No. 7, laid by the British destroyers HMS Express, HMS Esk, HMS Icarus and HMS Impulsive. 47 dead (all hands lost). (FDS/NHB, January 1981).",13/03/1940
45,Kptlt.  Alexander Gelhaar,1,28,P,19/08/1939,Kiel,15/09/1939,Kiel,NA,21/11/1936,27/04/1938,25/06/1938,SANK,"Sunk on 14 October 1939 in the North Atlantic south-west of Ireland, in position 50.58N, 12.57W, by depth charges from the British destroyers HMS Inglefield, HMS Ivanhoe, HMS Intrepid and HMS Icarus. 38 dead (all hands lost).",14/10/1939
45,Kptlt.  Alexander Gelhaar,2,6,P,09/10/1939,Kiel,14/10/1939,Sunk,"19,313",21/11/1936,27/04/1938,25/06/1938,SANK,"Sunk on 14 October 1939 in the North Atlantic south-west of Ireland, in position 50.58N, 12.57W, by depth charges from the British destroyers HMS Inglefield, HMS Ivanhoe, HMS Intrepid and HMS Icarus. 38 dead (all hands lost).",14/10/1939
46,Kptlt.  Herbert Sohler,1,28,P,19/08/1939,Kiel,15/09/1939,Kiel,NA,21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Kptlt.  Herbert Sohler,2,36,P,03/10/1939,Kiel,07/11/1939,Kiel,"7,028",21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Kptlt.  Herbert Sohler,3,23,P,19/12/1939,Kiel,10/01/1940,Kiel,924,21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Kptlt.  Herbert Sohler,4,2,P,29/02/1940,Kiel,01/03/1940,Wilhelmshaven,NA,21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Kptlt.  Herbert Sohler,5,44,P,11/03/1940,Wilhelmshaven,23/04/1940,Kiel,NA,21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Oblt.  Engelbert Endrass,6,31,P,01/06/1940,Kiel,01/07/1940,Kiel,"44,129",21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Oblt.  Engelbert Endrass,7,30,P,08/08/1940,Bergen,06/09/1940,Lorient,"36,072",21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Oblt.  Engelbert Endrass,8,7,P,23/09/1940,St. Nazaire,29/09/1940,St. Nazaire,"3,920",21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Oblt.  Engelbert Endrass,9,17,P,13/10/1940,St. Nazaire,29/10/1940,Kiel,"22,966",21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Oblt.  Engelbert Endrass,10,21,P,12/02/1941,Kiel,04/03/1941,St. Nazaire,NA,21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Oblt.  Engelbert Endrass,11,27,P,15/03/1941,St. Nazaire,10/04/1941,St. Nazaire,"21,778",21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Kptlt.  Engelbert Endrass,12,30,P,15/05/1941,St. Nazaire,13/06/1941,St. Nazaire,"11,830",21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
46,Kptlt.  Engelbert Endrass,13,32,P,26/07/1941,St. Nazaire,26/08/1941,Kiel,NA,21/11/1936,10/09/1938,02/11/1938,DECOM,"Decommissioned at Neustadt in October 1943 and used as instructional boat. Scuttled on 5 May 1945 at Flensburg in Kupfermühlen Bay, in position 54.50N, 09.29E. 
",28/10/1943
47,Kptlt.  Günther Prien,1,28,P,19/08/1939,Kiel,15/09/1939,Kiel,"8,270",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,2,10,P,08/10/1939,Kiel,17/10/1939,Wilhelmshaven,"29,150",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,3,33,P,16/11/1939,Kiel,18/12/1939,Kiel,"23,168",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,4,19,P,11/03/1940,Wilhelmshaven,29/03/1940,Wilhelmshaven,"1,146",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,5,24,P,03/04/1940,Wilhelmshaven,26/04/1940,Kiel,NA,21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,6,34,P,03/06/1940,Kiel,06/07/1940,Kiel,"51,189",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,7,30,P,27/08/1940,Kiel,25/09/1940,Lorient,"40,163",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,8,10,P,14/10/1940,Lorient,23/10/1940,Lorient,"35,142",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,9,34,P,03/11/1940,Lorient,06/12/1940,Lorient,"21,388",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
47,Kptlt.  Günther Prien,10,16,P,20/02/1941,Lorient,07/03/1941,Sunk,"45,054",21/11/1936,29/10/1938,17/12/1938,NA,"Missing since 7 March 1941 in the North Atlantic south of Iceland, in approximate position 60.00N, 13.00W. 45 dead (all hands lost). (FDS/NHB, June 1991).",07/03/1941
48,Kptlt.  Herbert Schultze,1,30,P,19/08/1939,Kiel,17/09/1939,Kiel,"14,777",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Herbert Schultze,2,22,P,04/10/1939,Kiel,25/10/1939,Kiel,"37,153",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Herbert Schultze,3,31,P,20/11/1939,Kiel,20/12/1939,Kiel,"25,618",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Herbert Schultze,4,34,P,24/01/1940,Kiel,26/02/1940,Kiel,"31,526",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Herbert Schultze,5,18,P,03/04/1940,Kiel,20/04/1940,Kiel,NA,21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,KrvKpt.  Hans Rudolf Rösing,6,35,P,26/05/1940,Kiel,29/06/1940,Kiel,"37,421",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,KrvKpt.  Hans Rudolf Rösing,7,22,P,07/08/1940,Kiel,28/08/1940,Lorient,"29,168",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Heinrich Bleichrodt,8,18,P,08/09/1940,Lorient,25/09/1940,Lorient,"39,554",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Heinrich Bleichrodt,9,23,P,05/10/1940,Lorient,27/10/1940,Kiel,"43,106",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Herbert Schultze,10,39,P,20/01/1941,Kiel,27/02/1941,St. Nazaire,"8,640",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Herbert Schultze,11,23,P,17/03/1941,St. Nazaire,08/04/1941,St. Nazaire,"22,989",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
48,Kptlt.  Herbert Schultze,12,27,P,22/05/1941,St. Nazaire,17/06/1941,Bergen,"38,462",21/11/1936,08/03/1939,22/04/1939,DECOM,Decommissioned on 25 September 1943 and used as instructional boat. Scuttled on 3 May 1945 at Neustadt. ,25/09/1943
49,Kptlt.  Kurt von Gossler,1,21,P,09/11/1939,Kiel,29/11/1939,Kiel,"4,258",21/11/1936,24/06/1939,12/08/1939,SANK,"Sunk on 15 April 1940 in the Norwegian Sea north-east of Harstad, in position 68.53N, 16.59E, by depth charges from the British destroyers HMS Fearless and HMS Brazen. 1 dead and 41 survivors.",15/04/1940
49,Kptlt.  Kurt von Gossler,2,6,P,29/02/1940,Kiel,05/03/1940,Wilhelmshaven,NA,21/11/1936,24/06/1939,12/08/1939,SANK,"Sunk on 15 April 1940 in the Norwegian Sea north-east of Harstad, in position 68.53N, 16.59E, by depth charges from the British destroyers HMS Fearless and HMS Brazen. 1 dead and 41 survivors.",15/04/1940
49,Kptlt.  Kurt von Gossler,3,19,P,11/03/1940,Wilhelmshaven,29/03/1940,Wilhelmshaven,NA,21/11/1936,24/06/1939,12/08/1939,SANK,"Sunk on 15 April 1940 in the Norwegian Sea north-east of Harstad, in position 68.53N, 16.59E, by depth charges from the British destroyers HMS Fearless and HMS Brazen. 1 dead and 41 survivors.",15/04/1940
49,Kptlt.  Kurt von Gossler,4,13,P,03/04/1940,Wilhelmshaven,15/04/1940,Sunk,NA,21/11/1936,24/06/1939,12/08/1939,SANK,"Sunk on 15 April 1940 in the Norwegian Sea north-east of Harstad, in position 68.53N, 16.59E, by depth charges from the British destroyers HMS Fearless and HMS Brazen. 1 dead and 41 survivors.",15/04/1940
50,Kptlt.  Max-Hermann Bauer,1,28,P,06/02/1940,Helgoland,04/03/1940,Kiel,"16,089",21/11/1936,01/11/1939,12/12/1939,SANK,"Sunk on or around 6 April 1940 in the North Sea north of Terschelling, in approx. position 54.14N, 05.07E, by a mine in the British barrage Field No. 7, laid by the British destroyers HMS Express, HMS Esk, HMS Icarus and HMS Impulsive. 44 dead (all hands lost). (FDS/NHB, December 1993).",06/04/1940
50,Kptlt.  Max-Hermann Bauer,2,2,P,05/04/1940,Kiel,06/04/1940,Sunk,NA,21/11/1936,01/11/1939,12/12/1939,SANK,"Sunk on or around 6 April 1940 in the North Sea north of Terschelling, in approx. position 54.14N, 05.07E, by a mine in the British barrage Field No. 7, laid by the British destroyers HMS Express, HMS Esk, HMS Icarus and HMS Impulsive. 44 dead (all hands lost). (FDS/NHB, December 1993).",06/04/1940
51,Kptlt.  Dietrich Knorr,1,23,P,17/01/1940,Kiel,08/02/1940,Wilhelmshaven,"3,143",21/11/1936,11/06/1938,06/08/1938,SANK,"Sunk on 20 August 1940 in the Bay of Biscay west of St. Nazaire, in position 47.06N, 04.51W, by a torpedo from the British submarine HMS Cachalot. 43 dead (all hands lost).",20/08/1940
51,Kptlt.  Dietrich Knorr,2,43,P,11/03/1940,Wilhelmshaven,22/04/1940,Kiel,NA,21/11/1936,11/06/1938,06/08/1938,SANK,"Sunk on 20 August 1940 in the Bay of Biscay west of St. Nazaire, in position 47.06N, 04.51W, by a torpedo from the British submarine HMS Cachalot. 43 dead (all hands lost).",20/08/1940
51,Kptlt.  Dietrich Knorr,3,30,P,06/06/1940,Kiel,05/07/1940,Kiel,"22,168",21/11/1936,11/06/1938,06/08/1938,SANK,"Sunk on 20 August 1940 in the Bay of Biscay west of St. Nazaire, in position 47.06N, 04.51W, by a torpedo from the British submarine HMS Cachalot. 43 dead (all hands lost).",20/08/1940
51,Kptlt.  Dietrich Knorr,4,12,P,09/08/1940,Kiel,20/08/1940,Sunk,"5,709",21/11/1936,11/06/1938,06/08/1938,SANK,"Sunk on 20 August 1940 in the Bay of Biscay west of St. Nazaire, in position 47.06N, 04.51W, by a torpedo from the British submarine HMS Cachalot. 43 dead (all hands lost).",20/08/1940
52,Oblt.  Wolfgang Barten,1,30,P,19/08/1939,Kiel,17/09/1939,Kiel,NA,15/05/1937,21/12/1938,04/02/1939,DECOM,"Decommissioned on 22 October 1943 at Danzig and used as instructional boat. Sunk on 3 May 1945 at Neustadt, in position 54.07N, 10.50E, by rockets from four British Typhoon aircraft (175 Sqn RAF). Wreck broken up in 1946/47. 
",22/10/1943
52,Kptlt.  Otto Salman,2,38,P,27/02/1940,Helgoland,04/04/1940,Wilhelmshaven,NA,15/05/1937,21/12/1938,04/02/1939,DECOM,"Decommissioned on 22 October 1943 at Danzig and used as instructional boat. Sunk on 3 May 1945 at Neustadt, in position 54.07N, 10.50E, by rockets from four British Typhoon aircraft (175 Sqn RAF). Wreck broken up in 1946/47. 
",22/10/1943
52,Kptlt.  Otto Salman,3,23,P,07/04/1940,Wilhelmshaven,29/04/1940,Kiel,NA,15/05/1937,21/12/1938,04/02/1939,DECOM,"Decommissioned on 22 October 1943 at Danzig and used as instructional boat. Sunk on 3 May 1945 at Neustadt, in position 54.07N, 10.50E, by rockets from four British Typhoon aircraft (175 Sqn RAF). Wreck broken up in 1946/47. 
",22/10/1943
52,Kptlt.  Otto Salman,4,44,P,08/06/1940,Kiel,21/07/1940,Lorient,"13,542",15/05/1937,21/12/1938,04/02/1939,DECOM,"Decommissioned on 22 October 1943 at Danzig and used as instructional boat. Sunk on 3 May 1945 at Neustadt, in position 54.07N, 10.50E, by rockets from four British Typhoon aircraft (175 Sqn RAF). Wreck broken up in 1946/47. 
",22/10/1943
